,ss,sod,sdd,dd,condition_no
765,5,24,33,3,29711606.6765348
766,5,24,33,4,8567333.31915159
767,5,24,33,5,22732122.4006871
768,5,24,34,0,91970362.2259943
769,5,24,34,1,178480345.860474
770,5,24,34,2,7043288.2952106
771,5,24,34,3,7551004.29770338
772,5,24,34,4,9013171.87197022
773,5,24,34,5,7792476.50929213
774,5,24,35,0,91970362.2259943
775,5,24,35,1,204634647.382794
776,5,24,35,2,14185089.9375804
777,5,24,35,3,7586405.8313526
778,5,24,35,4,9829363.96609445
779,5,24,35,5,8357561.14394087
780,5,24,36,0,91970362.2259943
781,5,24,36,1,183440719.377242
782,5,24,36,2,21629496.9040904
783,5,24,36,3,7256489.27645231
784,5,24,36,4,20273126.2698952
785,5,24,36,5,8673020.26881456
786,5,24,37,0,91970362.2259943
787,5,24,37,1,187743559.591656
788,5,24,37,2,36882590.9791533
789,5,24,37,3,7150083.69033907
790,5,24,37,4,29847070.29431
791,5,24,37,5,18318503.7086394
792,5,24,38,0,91970362.2259943
793,5,24,38,1,181703897.157328
794,5,24,38,2,33071173.2590063
795,5,24,38,3,6113420.63059099
796,5,24,38,4,9517267.80089461
797,5,24,38,5,16206815.5269806
798,5,24,39,0,91970362.2259943
799,5,24,39,1,152315609.228424
800,5,24,39,2,33487514.3368491
801,5,24,39,3,7534089.58357411
802,5,24,39,4,25521849.4560715
803,5,24,39,5,12701996.5194414
804,5,24,40,0,91970362.2259943
805,5,24,40,1,130391422.067065
806,5,24,40,2,24968801.7822271
807,5,24,40,3,8010899.88644891
808,5,24,40,4,31568585.4856766
809,5,24,40,5,17346264.3732338
810,5,24,41,0,91970362.2259943
811,5,24,41,1,106393254.0253
812,5,24,41,2,19127315.3613879
813,5,24,41,3,7302420.86881067
814,5,24,41,4,23489484.6359038
815,5,24,41,5,16741806.4886996
816,5,24,42,0,91970362.2259943
817,5,24,42,1,88374390.7919076
818,5,24,42,2,20446044.0406795
819,5,24,42,3,6610061.23434924
820,5,24,42,4,25579849.9453912
821,5,24,42,5,8197196.80077116
822,5,24,43,0,91970362.2259943
823,5,24,43,1,78819840.8841237
824,5,24,43,2,20351998.7457629
825,5,24,43,3,16589690.4335282
826,5,24,43,4,23458778.0057728
827,5,24,43,5,7880315.35679914
828,5,24,44,0,91970362.2259943
829,5,24,44,1,72468277.1875378
830,5,24,44,2,19822112.4509434
831,5,24,44,3,14599854.53034
832,5,24,44,4,29711606.6765348
833,5,24,44,5,8576774.85594405
834,5,24,45,0,91970362.2259943
835,5,24,45,1,69947189.2178956
836,5,24,45,2,19753510.1706357
837,5,24,45,3,15019378.7808751
838,5,24,45,4,37897804.4197063
839,5,24,45,5,20273126.2698952
840,5,25,32,0,91970362.2259943
841,5,25,32,1,165167718.570303
842,5,25,32,2,7604632.01929183
843,5,25,32,3,19616120.3431956
844,5,25,32,4,17095888.6533433
845,5,25,32,5,22732122.4006871
846,5,25,33,0,91970362.2259943
847,5,25,33,1,177011148.794607
848,5,25,33,2,7324345.77065381
849,5,25,33,3,21510290.1300752
850,5,25,33,4,17320466.1522566
851,5,25,33,5,22732122.4006871
852,5,25,34,0,91970362.2259943
853,5,25,34,1,170587214.607621
854,5,25,34,2,7348265.22851236
855,5,25,34,3,23500710.1845956
856,5,25,34,4,16172802.6130947
857,5,25,34,5,22732122.4006871
858,5,25,35,0,91970362.2259943
859,5,25,35,1,178161179.68526
860,5,25,35,2,6808657.01718677
861,5,25,35,3,40880838.1594683
862,5,25,35,4,8408373.92953845
863,5,25,35,5,22732122.4006871
864,5,25,36,0,91970362.2259943
865,5,25,36,1,195432337.039231
866,5,25,36,2,14691706.6159909
867,5,25,36,3,6598560.45723967
868,5,25,36,4,8705261.37140727
869,5,25,36,5,8060384.15970307
870,5,25,37,0,91970362.2259943
871,5,25,37,1,180052551.487375
872,5,25,37,2,22639158.5458621
873,5,25,37,3,7290847.94962429
874,5,25,37,4,8020636.20307823
875,5,25,37,5,8053470.95707593
876,5,25,38,0,91970362.2259943
877,5,25,38,1,187109933.210499
878,5,25,38,2,29801698.9456791
879,5,25,38,3,6905350.16621266
880,5,25,38,4,20321226.9154323
881,5,25,38,5,9591157.64865863
882,5,25,39,0,91970362.2259943
883,5,25,39,1,188418418.453788
884,5,25,39,2,38308813.7152899
885,5,25,39,3,7073814.74580767
886,5,25,39,4,7568533.8862449
887,5,25,39,5,17447463.300162
888,5,25,40,0,91970362.2259943
889,5,25,40,1,171080424.905824
890,5,25,40,2,34986852.0387421
891,5,25,40,3,5601770.54147308
892,5,25,40,4,15311450.4278305
893,5,25,40,5,17095888.6533433
894,5,25,41,0,91970362.2259943
895,5,25,41,1,137680222.79179
896,5,25,41,2,33075545.8295106
897,5,25,41,3,8031822.30029176
898,5,25,41,4,31879364.9746358
899,5,25,41,5,18177376.6957121
900,5,25,42,0,91970362.2259943
901,5,25,42,1,120091973.379627
902,5,25,42,2,24196928.9009216
903,5,25,42,3,6670818.32969102
904,5,25,42,4,28910388.2082
905,5,25,42,5,16139300.0821296
906,5,25,43,0,91970362.2259943
907,5,25,43,1,98839853.7514069
908,5,25,43,2,20398238.1393398
909,5,25,43,3,6789974.04309881
910,5,25,43,4,13814828.7304768
911,5,25,43,5,8714188.02815489
912,5,25,44,0,91970362.2259943
913,5,25,44,1,90501454.5874362
914,5,25,44,2,19918872.1311226
915,5,25,44,3,7329652.77487287
916,5,25,44,4,21510290.1300752
917,5,25,44,5,8657103.89117967
918,5,25,45,0,91970362.2259943
919,5,25,45,1,67108948.5860326
920,5,25,45,2,20554694.8682402
921,5,25,45,3,12764141.1066911
922,5,25,45,4,23383230.8879558
923,5,25,45,5,8705261.37140727
924,5,26,32,0,91970362.2259943
925,5,26,32,1,152637332.838048
926,5,26,32,2,13088788.5207195
927,5,26,32,3,30353521.4751858
928,5,26,32,4,20927121.8415907
929,5,26,32,5,22732122.4006871
930,5,26,33,0,91970362.2259943
931,5,26,33,1,152938453.237128
932,5,26,33,2,7892219.3164136
933,5,26,33,3,27213961.8973589
934,5,26,33,4,15588652.6366906
935,5,26,33,5,22732122.4006871
936,5,26,34,0,91970362.2259943
937,5,26,34,1,178067153.548377
938,5,26,34,2,7234651.99072425
939,5,26,34,3,23031215.2020337
940,5,26,34,4,17485321.0756015
941,5,26,34,5,22732122.4006871
942,5,26,35,0,91970362.2259943
943,5,26,35,1,181949728.763332
944,5,26,35,2,7706019.29334715
945,5,26,35,3,24239715.6108319
946,5,26,35,4,17014966.178375
947,5,26,35,5,22732122.4006871
948,5,26,36,0,91970362.2259943
949,5,26,36,1,182924146.024261
950,5,26,36,2,6884908.16880875
951,5,26,36,3,30615914.7591287
952,5,26,36,4,9040037.17008187
953,5,26,36,5,22732122.4006871
954,5,26,37,0,91970362.2259943
955,5,26,37,1,179857844.048907
956,5,26,37,2,7036311.38722081
957,5,26,37,3,7501138.16294424
958,5,26,37,4,8922202.26142016
959,5,26,37,5,8674360.07431336
960,5,26,38,0,91970362.2259943
961,5,26,38,1,190926392.393593
962,5,26,38,2,14818412.9205586
963,5,26,38,3,8361833.75041007
964,5,26,38,4,8978170.85482395
965,5,26,38,5,8102816.25253687
966,5,26,39,0,91970362.2259943
967,5,26,39,1,183428099.982609
968,5,26,39,2,22713542.785456
969,5,26,39,3,7483535.54103557
970,5,26,39,4,8348517.09312007
971,5,26,39,5,8816980.74930048
972,5,26,40,0,91970362.2259943
973,5,26,40,1,183673699.346719
974,5,26,40,2,35932786.7583695
975,5,26,40,3,7393191.44777639
976,5,26,40,4,31820826.1557715
977,5,26,40,5,20927121.8415907
978,5,26,41,0,91970362.2259943
979,5,26,41,1,183691217.969026
980,5,26,41,2,39548641.5150491
981,5,26,41,3,7126462.51157459
982,5,26,41,4,6989681.73273489
983,5,26,41,5,16804582.1736715
984,5,26,42,0,91970362.2259943
985,5,26,42,1,161876357.532676
986,5,26,42,2,35903671.7478651
987,5,26,42,3,6699851.4779789
988,5,26,42,4,15471391.6433653
989,5,26,42,5,13180348.8756137
990,5,26,43,0,91970362.2259943
991,5,26,43,1,134797563.870559
992,5,26,43,2,26129851.2108442
993,5,26,43,3,7478013.27734028
994,5,26,43,4,33885497.4146401
995,5,26,43,5,17828990.9375932
996,5,26,44,0,91970362.2259943
997,5,26,44,1,123153611.910677
998,5,26,44,2,26167963.2143503
999,5,26,44,3,7278815.4354096
1000,5,26,44,4,27213961.8973589
1001,5,26,44,5,17353436.4395382
1002,5,26,45,0,91970362.2259943
1003,5,26,45,1,97513277.8301527
1004,5,26,45,2,20131818.1436814
1005,5,26,45,3,6842946.96051996
1006,5,26,45,4,13460382.2544669
1007,5,26,45,5,9040037.17008187
1008,5,27,32,0,91970362.2259943
1009,5,27,32,1,123012071.013673
1010,5,27,32,2,7172112.06396797
1011,5,27,32,3,8459888.90836895
1012,5,27,32,4,8775397.93292812
1013,5,27,32,5,22732122.4006871
1014,5,27,33,0,91970362.2259943
1015,5,27,33,1,142998925.265779
1016,5,27,33,2,14814898.5060367
1017,5,27,33,3,25663384.5361148
1018,5,27,33,4,8643207.17573412
1019,5,27,33,5,22732122.4006871
1020,5,27,34,0,91970362.2259943
1021,5,27,34,1,151478831.030805
1022,5,27,34,2,15407222.2046787
1023,5,27,34,3,28915983.8484201
1024,5,27,34,4,15843106.5480929
1025,5,27,34,5,22732122.4006871
1026,5,27,35,0,91970362.2259943
1027,5,27,35,1,179637745.849485
1028,5,27,35,2,7273339.76919802
1029,5,27,35,3,14974842.083362
1030,5,27,35,4,13641614.8471062
1031,5,27,35,5,22732122.4006871
1032,5,27,36,0,91970362.2259943
1033,5,27,36,1,180658840.542937
1034,5,27,36,2,7874254.26623888
1035,5,27,36,3,23511764.2417279
1036,5,27,36,4,16133472.4559116
1037,5,27,36,5,22732122.4006871
1038,5,27,37,0,91970362.2259943
1039,5,27,37,1,172767403.101636
1040,5,27,37,2,6692704.98846247
1041,5,27,37,3,32193280.2290002
1042,5,27,37,4,18086791.7360884
1043,5,27,37,5,22732122.4006871
1044,5,27,38,0,91970362.2259943
1045,5,27,38,1,174238232.552879
1046,5,27,38,2,6498211.44619399
1047,5,27,38,3,37682336.2505816
1048,5,27,38,4,8351788.96234248
1049,5,27,38,5,22732122.4006871
1050,5,27,39,0,91970362.2259943
1051,5,27,39,1,195515561.094499
1052,5,27,39,2,14864870.4158799
1053,5,27,39,3,7141947.14044279
1054,5,27,39,4,8757249.74260687
1055,5,27,39,5,8539623.15647997
1056,5,27,40,0,91970362.2259943
1057,5,27,40,1,179371053.171837
1058,5,27,40,2,22166909.9685808
1059,5,27,40,3,7620031.45093658
1060,5,27,40,4,9356800.2845137
1061,5,27,40,5,8775397.93292812
1062,5,27,41,0,91970362.2259943
1063,5,27,41,1,181958188.827048
1064,5,27,41,2,30647434.8662362
1065,5,27,41,3,6641065.46907655
1066,5,27,41,4,24138620.3633132
1067,5,27,41,5,9208049.58317186
1068,5,27,42,0,91970362.2259943
1069,5,27,42,1,182764700.042734
1070,5,27,42,2,39094875.393264
1071,5,27,42,3,8079225.29942976
1072,5,27,42,4,8506078.12093061
1073,5,27,42,5,18981348.3947018
1074,5,27,43,0,91970362.2259943
1075,5,27,43,1,180182199.0502
1076,5,27,43,2,33472412.5178845
1077,5,27,43,3,6893428.23848388
1078,5,27,43,4,6587080.52159522
1079,5,27,43,5,15936370.8138101
1080,5,27,44,0,91970362.2259943
1081,5,27,44,1,145972021.375696
1082,5,27,44,2,36025422.5026829
1083,5,27,44,3,6600558.55818377
1084,5,27,44,4,25663384.5361148
1085,5,27,44,5,15767844.7272742
1086,5,27,45,0,91970362.2259943
1087,5,27,45,1,126397288.348209
1088,5,27,45,2,24227257.3617461
1089,5,27,45,3,7367068.00953303
1090,5,27,45,4,25761626.7220848
1091,5,27,45,5,16133472.4559116
1092,6,15,32,0,156646161.012172
1093,6,15,32,1,28228419.6918542
1094,6,15,32,2,157742861.077197
1095,6,15,32,3,26319863.6908375
1096,6,15,32,4,8303307.55045917
1097,6,15,32,5,7451609.31997722
1098,6,15,33,0,156646161.012172
1099,6,15,33,1,25857109.6789793
1100,6,15,33,2,162851969.886737
1101,6,15,33,3,29693726.2255474
1102,6,15,33,4,7987318.14488301
1103,6,15,33,5,5857582.69697376
1104,6,15,34,0,156646161.012172
1105,6,15,34,1,27253202.7679363
1106,6,15,34,2,167807489.677182
1107,6,15,34,3,27476824.5677472
1108,6,15,34,4,7852073.69608403
1109,6,15,34,5,7288362.1235219
1110,6,15,35,0,156646161.012172
1111,6,15,35,1,27541113.4958968
1112,6,15,35,2,163947815.560059
1113,6,15,35,3,29111692.6201865
1114,6,15,35,4,7584958.0813274
1115,6,15,35,5,5271433.49277724
1116,6,15,36,0,156646161.012172
1117,6,15,36,1,26058572.2655891
1118,6,15,36,2,166096020.694913
1119,6,15,36,3,25170278.4640422
1120,6,15,36,4,15228859.7288349
1121,6,15,36,5,7636690.71315552
1122,6,15,37,0,156646161.012172
1123,6,15,37,1,27259089.159307
1124,6,15,37,2,176028449.96353
1125,6,15,37,3,26928559.8587475
1126,6,15,37,4,29045682.0040929
1127,6,15,37,5,15065381.4391822
1128,6,15,38,0,156646161.012172
1129,6,15,38,1,18409258.388919
1130,6,15,38,2,168803341.054392
1131,6,15,38,3,35450386.2485214
1132,6,15,38,4,42109256.6599879
1133,6,15,38,5,14498495.2666835
1134,6,15,39,0,156646161.012172
1135,6,15,39,1,18908112.8548135
1136,6,15,39,2,179814055.706951
1137,6,15,39,3,44198142.3120602
1138,6,15,39,4,48305201.5839061
1139,6,15,39,5,23610697.8191702
1140,6,15,40,0,156646161.012172
1141,6,15,40,1,18052345.0183211
1142,6,15,40,2,177312111.866798
1143,6,15,40,3,63277634.9116135
1144,6,15,40,4,42624867.0083187
1145,6,15,40,5,8303307.55045917
1146,6,15,41,0,156646161.012172
1147,6,15,41,1,17007513.4978962
1148,6,15,41,2,184630093.717099
1149,6,15,41,3,78855126.5646923
1150,6,15,41,4,26674006.8195956
1151,6,15,41,5,7291837.94573002
1152,6,15,42,0,156646161.012172
1153,6,15,42,1,17507627.7626035
1154,6,15,42,2,169578887.567878
1155,6,15,42,3,109279652.777992
1156,6,15,42,4,26322400.3715307
1157,6,15,42,5,7410351.42250549
1158,6,15,43,0,156646161.012172
1159,6,15,43,1,17825044.9498969
1160,6,15,43,2,152984868.316768
1161,6,15,43,3,113466892.163222
1162,6,15,43,4,27026130.6020489
1163,6,15,43,5,7727677.15814164
1164,6,15,44,0,156646161.012172
1165,6,15,44,1,17858083.2382543
1166,6,15,44,2,130447265.589622
1167,6,15,44,3,148127610.469898
1168,6,15,44,4,29693726.2255474
1169,6,15,44,5,7365974.32079071
1170,6,15,45,0,156646161.012172
1171,6,15,45,1,18151337.1647594
1172,6,15,45,2,104951132.260034
1173,6,15,45,3,143429542.621679
1174,6,15,45,4,29396685.5194453
1175,6,15,45,5,15228859.7288349
1176,6,16,32,0,156646161.012172
1177,6,16,32,1,33879270.1414174
1178,6,16,32,2,145542993.143008
1179,6,16,32,3,40636240.4650879
1180,6,16,32,4,15469588.1265649
1181,6,16,32,5,7232937.54017476
1182,6,16,33,0,156646161.012172
1183,6,16,33,1,37370867.0378481
1184,6,16,33,2,148389611.455997
1185,6,16,33,3,26850236.5988023
1186,6,16,33,4,24059577.4778438
1187,6,16,33,5,7296188.2648092
1188,6,16,34,0,156646161.012172
1189,6,16,34,1,26977001.3682409
1190,6,16,34,2,159972045.130912
1191,6,16,34,3,28979237.3569068
1192,6,16,34,4,8012377.26840318
1193,6,16,34,5,7691612.1715803
1194,6,16,35,0,156646161.012172
1195,6,16,35,1,27212003.663836
1196,6,16,35,2,167282418.597965
1197,6,16,35,3,26668818.2968248
1198,6,16,35,4,7628344.01163013
1199,6,16,35,5,7561796.60035968
1200,6,16,36,0,156646161.012172
1201,6,16,36,1,27137848.6134566
1202,6,16,36,2,171582239.52212
1203,6,16,36,3,28719114.200558
1204,6,16,36,4,7283308.79077456
1205,6,16,36,5,7107946.99766721
1206,6,16,37,0,156646161.012172
1207,6,16,37,1,26836972.6760722
1208,6,16,37,2,166714610.928314
1209,6,16,37,3,34378242.9517081
1210,6,16,37,4,6981724.92420239
1211,6,16,37,5,6351600.12308407
1212,6,16,38,0,156646161.012172
1213,6,16,38,1,17669434.168593
1214,6,16,38,2,173342830.391073
1215,6,16,38,3,27300204.0001748
1216,6,16,38,4,7430121.26451417
1217,6,16,38,5,7770093.42132996
1218,6,16,39,0,156646161.012172
1219,6,16,39,1,18080189.8256468
1220,6,16,39,2,177594645.045777
1221,6,16,39,3,26436802.4310625
1222,6,16,39,4,15028071.2190284
1223,6,16,39,5,15189313.1685886
1224,6,16,40,0,156646161.012172
1225,6,16,40,1,17979351.7434665
1226,6,16,40,2,165646097.71413
1227,6,16,40,3,28282772.772385
1228,6,16,40,4,27155598.1721274
1229,6,16,40,5,15469588.1265649
1230,6,16,41,0,156646161.012172
1231,6,16,41,1,17876854.9013426
1232,6,16,41,2,167091268.36795
1233,6,16,41,3,37114566.641275
1234,6,16,41,4,44205165.5330449
1235,6,16,41,5,15469459.0668663
1236,6,16,42,0,156646161.012172
1237,6,16,42,1,18360837.2199538
1238,6,16,42,2,168474887.131771
1239,6,16,42,3,53799355.8093259
1240,6,16,42,4,39858758.3597026
1241,6,16,42,5,31995094.7729039
1242,6,16,43,0,156646161.012172
1243,6,16,43,1,18360242.7718602
1244,6,16,43,2,182518965.860599
1245,6,16,43,3,68950298.3689678
1246,6,16,43,4,27686142.2752916
1247,6,16,43,5,7693524.98793387
1248,6,16,44,0,156646161.012172
1249,6,16,44,1,17974198.7141159
1250,6,16,44,2,181365360.318692
1251,6,16,44,3,86505611.1513614
1252,6,16,44,4,26850236.5988023
1253,6,16,44,5,8237572.80799518
1254,6,16,45,0,156646161.012172
1255,6,16,45,1,17379085.4714882
1256,6,16,45,2,169656588.972513
1257,6,16,45,3,112228959.36558
1258,6,16,45,4,26552743.4940864
1259,6,16,45,5,7283308.79077456
1260,6,17,32,0,156646161.012172
1261,6,17,32,1,45200758.5807456
1262,6,17,32,2,107691988.276635
1263,6,17,32,3,29395449.9031039
1264,6,17,32,4,6869236.59355968
1265,6,17,32,5,38633889.3635814
1266,6,17,33,0,156646161.012172
1267,6,17,33,1,34763271.7577177
1268,6,17,33,2,136323224.089308
1269,6,17,33,3,36055861.7661324
1270,6,17,33,4,7495870.98164687
1271,6,17,33,5,55286663.2911637
1272,6,17,34,0,156646161.012172
1273,6,17,34,1,32552253.8856231
1274,6,17,34,2,147325610.933586
1275,6,17,34,3,34535585.9797687
1276,6,17,34,4,15256564.8445593
1277,6,17,34,5,7108579.50613075
1278,6,17,35,0,156646161.012172
1279,6,17,35,1,36860074.8750744
1280,6,17,35,2,145755731.385783
1281,6,17,35,3,26441347.2228005
1282,6,17,35,4,22347500.9798478
1283,6,17,35,5,7788184.78478747
1284,6,17,36,0,156646161.012172
1285,6,17,36,1,26822425.2564262
1286,6,17,36,2,154434748.400585
1287,6,17,36,3,25936351.0776775
1288,6,17,36,4,7601207.47181211
1289,6,17,36,5,8235219.3547211
1290,6,17,37,0,156646161.012172
1291,6,17,37,1,27645507.3296855
1292,6,17,37,2,165323975.115001
1293,6,17,37,3,26052673.7837077
1294,6,17,37,4,6960810.07705162
1295,6,17,37,5,7347259.97206268
1296,6,17,38,0,156646161.012172
1297,6,17,38,1,26204365.8102148
1298,6,17,38,2,167019272.735012
1299,6,17,38,3,27348785.99213
1300,6,17,38,4,7359608.90605331
1301,6,17,38,5,8080672.13815104
1302,6,17,39,0,156646161.012172
1303,6,17,39,1,26568060.4915002
1304,6,17,39,2,171717985.101949
1305,6,17,39,3,27147072.9759376
1306,6,17,39,4,7377917.90586651
1307,6,17,39,5,7039238.75380987
1308,6,17,40,0,156646161.012172
1309,6,17,40,1,27624738.8059206
1310,6,17,40,2,164937377.09443
1311,6,17,40,3,27436777.8894409
1312,6,17,40,4,6878598.85304077
1313,6,17,40,5,6869236.59355968
1314,6,17,41,0,156646161.012172
1315,6,17,41,1,17480212.4078448
1316,6,17,41,2,168253331.734807
1317,6,17,41,3,26622625.5559991
1318,6,17,41,4,14795818.4488349
1319,6,17,41,5,7471230.67753426
1320,6,17,42,0,156646161.012172
1321,6,17,42,1,18607129.319516
1322,6,17,42,2,167927920.854797
1323,6,17,42,3,25669199.972849
1324,6,17,42,4,20666358.8330988
1325,6,17,42,5,14878529.8044429
1326,6,17,43,0,156646161.012172
1327,6,17,43,1,18337071.1643786
1328,6,17,43,2,167458986.77154
1329,6,17,43,3,36320372.8731589
1330,6,17,43,4,35087825.0571994
1331,6,17,43,5,15575457.8784314
1332,6,17,44,0,156646161.012172
1333,6,17,44,1,18035759.6735085
1334,6,17,44,2,180157233.496773
1335,6,17,44,3,45035206.7432359
1336,6,17,44,4,36055861.7661324
1337,6,17,44,5,23514365.4137903
1338,6,17,45,0,156646161.012172
1339,6,17,45,1,17943857.9857509
1340,6,17,45,2,174168578.679467
1341,6,17,45,3,52874295.0445588
1342,6,17,45,4,31748895.9678064
1343,6,17,45,5,7601207.47181211
1344,6,18,32,0,156646161.012172
1345,6,18,32,1,61835229.1484834
1346,6,18,32,2,61527242.9369753
1347,6,18,32,3,7409513.70696496
1348,6,18,32,4,7767384.30235198
1349,6,18,32,5,31971778.356714
1350,6,18,33,0,156646161.012172
1351,6,18,33,1,54315889.3944125
1352,6,18,33,2,96535533.7158855
1353,6,18,33,3,16266964.7789393
1354,6,18,33,4,6747748.57901262
1355,6,18,33,5,25027169.5472915
1356,6,18,34,0,156646161.012172
1357,6,18,34,1,44634683.9228893
1358,6,18,34,2,103182454.289104
1359,6,18,34,3,28778378.5133081
1360,6,18,34,4,6945459.05367341
1361,6,18,34,5,35387997.088978
1362,6,18,35,0,156646161.012172
1363,6,18,35,1,36343859.9792957
1364,6,18,35,2,137157857.943602
1365,6,18,35,3,35309125.3316888
1366,6,18,35,4,7894630.68486405
1367,6,18,35,5,52577701.1171492
1368,6,18,36,0,156646161.012172
1369,6,18,36,1,34590252.6410368
1370,6,18,36,2,142457233.972092
1371,6,18,36,3,46261535.9403974
1372,6,18,36,4,15112832.7054765
1373,6,18,36,5,7549480.95225051
1374,6,18,37,0,156646161.012172
1375,6,18,37,1,37858351.3189448
1376,6,18,37,2,145575251.307924
1377,6,18,37,3,26305279.9556489
1378,6,18,37,4,23640733.3120054
1379,6,18,37,5,7790530.92452796
1380,6,18,38,0,156646161.012172
1381,6,18,38,1,36263062.5826542
1382,6,18,38,2,149853095.879311
1383,6,18,38,3,24860817.9338108
1384,6,18,38,4,7989302.23930561
1385,6,18,38,5,7642907.75661355
1386,6,18,39,0,156646161.012172
1387,6,18,39,1,26430649.2488278
1388,6,18,39,2,163082763.580411
1389,6,18,39,3,26704433.6586244
1390,6,18,39,4,7374170.29792965
1391,6,18,39,5,7501975.26978741
1392,6,18,40,0,156646161.012172
1393,6,18,40,1,26707613.9567137
1394,6,18,40,2,167381291.242259
1395,6,18,40,3,28931992.5158252
1396,6,18,40,4,7676868.3569548
1397,6,18,40,5,7767384.30235198
1398,6,18,41,0,156646161.012172
1399,6,18,41,1,26539742.4385441
1400,6,18,41,2,174518241.920814
1401,6,18,41,3,28502273.9169238
1402,6,18,41,4,7150860.66281266
1403,6,18,41,5,6441103.02659499
1404,6,18,42,0,156646161.012172
1405,6,18,42,1,27370358.8303559
1406,6,18,42,2,171525527.249651
1407,6,18,42,3,26859047.8628817
1408,6,18,42,4,7517692.22493998
1409,6,18,42,5,7405741.72607533
1410,6,18,43,0,156646161.012172
1411,6,18,43,1,17755993.0012486
1412,6,18,43,2,167507440.749401
1413,6,18,43,3,28964577.106295
1414,6,18,43,4,7854622.09450403
1415,6,18,43,5,7247263.93276606
1416,6,18,44,0,156646161.012172
1417,6,18,44,1,18032982.3503594
1418,6,18,44,2,170032507.46342
1419,6,18,44,3,27774530.087248
1420,6,18,44,4,16266964.7789393
1421,6,18,44,5,15623500.7013144
1422,6,18,45,0,156646161.012172
1423,6,18,45,1,18126833.6114199
1424,6,18,45,2,167039979.290489
1425,6,18,45,3,27206051.7884189
1426,6,18,45,4,28136327.726824
1427,6,18,45,5,15112832.7054765
1428,6,19,32,0,156646161.012172
1429,6,19,32,1,63597398.6600458
1430,6,19,32,2,35812845.379272
1431,6,19,32,3,7482353.982658
1432,6,19,32,4,7295654.31076081
1433,6,19,32,5,40330039.5491285
1434,6,19,33,0,156646161.012172
1435,6,19,33,1,64509508.8520621
1436,6,19,33,2,45451986.1842889
1437,6,19,33,3,7888877.40530258
1438,6,19,33,4,6911491.70687661
1439,6,19,33,5,30070280.7941396
1440,6,19,34,0,156646161.012172
1441,6,19,34,1,62011775.7218307
1442,6,19,34,2,72847299.4283313
1443,6,19,34,3,7203765.51003706
1444,6,19,34,4,7849196.12506206
